tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
2608521,BofA_Help,False,Mon Oct 30 21:47:25 +0000 2017,@737840 Thank you for bringing this to our attention. Please forward the suspicious text/email to __email__. ^jv,,2608522.0
2870042,796969,True,Tue Nov 28 02:23:08 +0000 2017,"@Uber_Support I lost my phone,left it in an Uber I took to the airport.tried contacting the driver,left him several voice messages but he won't respond.have already missed my flight &amp; the next flight i can get on leaves in 6 hours. Wat to do?  I rode with Farooq.Please help!",2870040,
762515,302186,True,Sun Oct 15 18:58:00 +0000 2017,@AppleSupport @1647 @125607 @18350 @120330 @127588 @4032 @120320 @115858 @116333 @3977 @73439 @8850 @137849 Highly Recommend people not to trust apple anymore.,,762512.0
2874505,idea_cares,False,Tue Nov 28 04:57:51 +0000 2017,"@798016 Sorry for the trouble caused.We request you to DM your idea number and let us know your exact concern to assist you better.
Regards,
Shweta https://t.co/LBfZgLCSfr",2874506,2874507.0
1575124,AppleSupport,False,Sat Nov 04 14:46:30 +0000 2017,@485390 No problem.  Let us know if you need any further assistance. https://t.co/GDrqU2kzhr,,1575125.0
1592968,TMobileHelp,False,Fri Nov 03 23:14:57 +0000 2017,@489590 @115913 We would love to have ya join us. Click on my picture https://t.co/Mww69Rzn7a to send me a DM with any questions. *AshleyNelson,,1592967.0
1528370,473274,True,Fri Nov 03 19:44:26 +0000 2017,@AlaskaAir I can only imagine. Seems few on Twitter get this is #SeaTacAirport’s debacle and not the carriers! 🙄 Props to the social media teams too! 😉,,1528369.0
749192,299088,True,Wed Oct 11 16:48:41 +0000 2017,@VirginTrains hey guys 👋🏼 any idea what the hold up is on the 17:07 from Euston to Liverpool?🤔 Been at a stand still for over 10 mins now.,749191,
660749,AskTarget,False,Thu Nov 23 00:40:36 +0000 2017,"@277413 Hi Jared - Thanks for reaching out to us today. We apologize for your online shopping experience and would like to learn more. Please DM us with your order number and email address used to place the order. Thanks, we hope to hear from you soon.",,660750.0
223825,169483,True,Mon Oct 02 13:30:45 +0000 2017,@116230 I keep receiving an error msg( 0xc1900107) every time I try and update to the newest version in 10. Help please?,"223824,223826",
483096,229900,True,Fri Dec 01 14:09:58 +0000 2017,"@132988 POKE @132988 
Il est 15h, on part pas en weekend et on répond rapidement s'il vous plait.",483091,483097.0
551952,AmazonHelp,False,Sat Dec 02 19:27:00 +0000 2017,@248656 Thanks! I've responded. You're welcome to continue our conversation on the thread that works best for you! ^CS,,551953.0
1459785,AmazonHelp,False,Thu Nov 02 21:56:34 +0000 2017,"@458836 Please help us improve by linking this feedback to your specific order, details: https://t.co/i5aLk9fVuA ^SY",,1459784.0
1184537,AskLyft,False,Tue Oct 24 22:48:11 +0000 2017,@398557 Can you please DM us your phone number? https://t.co/SXpdictw1A,,1184538.0
1414154,448651,True,Mon Oct 16 19:31:49 +0000 2017,Classic from @121203 @GWRHelp. Not even their own staff know when a train service is cancelled https://t.co/xM8XXj0N00,1414156,1414153.0
2289460,665124,True,Sun Nov 12 05:24:22 +0000 2017,This ain't no burrito @ChipotleTweets https://t.co/E29KvdKSKl,2289458,
467682,comcastcares,False,Mon Nov 20 23:49:32 +0000 2017,"@226329 That's odd, let's check it out. Please DM your account details to begin. -KB",,467681.0
1289778,AppleSupport,False,Thu Oct 26 20:01:00 +0000 2017,@421633 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,,1289779.0
2075432,AskSeagate,False,Tue Oct 10 05:36:52 +0000 2017,"@613132 I see that our email team have contacted you. You could use our email support for the RMA via the link below: 

https://t.co/0pmHIpFxoC",,2075433.0
2507516,SpotifyCares,False,Wed Nov 15 20:58:06 +0000 2017,"@714909 Hey, we can see how that’d be useful! We’d recommend suggesting it in our Community where you can get support from other fans: https://t.co/WgY7GXI7jf /JM",2507517,2507518.0
2049771,MOO,False,Wed Nov 01 09:12:11 +0000 2017,@500591 No problem!,,2049772.0
1884183,Tesco,False,Mon Oct 23 05:50:14 +0000 2017,@562206 I'm really sorry about that Sarah. I'll certainly report this to the management team. Does your grandma have the receipt by any chance? 1/2,,1884180.0
2787586,AldiUK,False,Tue Nov 21 18:35:30 +0000 2017,"@778204 Hi Lydia. There has been a significant increase vs. last year in the number of soft toys available in each store. However, they are exceptionally popular. As with all of our Specialbuys, we only have limited numbers, so when they’re gone, they’re gone. 1/2",2787583,2787587.0
1080441,AppleSupport,False,Mon Oct 23 19:48:27 +0000 2017,"@374878 Is ""Hey Siri"" on under  Settings &gt; Siri &amp; Search &gt; Listen for ""Hey Siri.""? If so, try toggling it off and back on.",1080442,1080443.0
1780254,AppleSupport,False,Tue Oct 17 23:13:36 +0000 2017,@534863 We're here to help. Which iOS version are you running? Tap Settings &gt; General &gt; About. Which iPhone is this happening with?,1780255,1780256.0
1418040,AppleSupport,False,Thu Nov 02 00:44:00 +0000 2017,@449593 Is your iPhone currently unresponsive?,,1418038.0
704986,SpotifyCares,False,Fri Oct 06 03:16:39 +0000 2017,"@288511 Hey there! What device, operating system, and Spotify version are you using? We'll see what we can suggest /RB",,704987.0
1922093,572194,True,Fri Oct 27 02:33:26 +0000 2017,@AskTarget anyway to get a bigger range of kpop albums in targets?,1922092,
449844,221613,True,Thu Nov 30 20:59:35 +0000 2017,"@Ask_Spectrum Oh that's OK, I appreciate it but my mom has already talked to you guys over the phone. I think they're already working on it.",,449843.0
73386,132412,True,Thu Nov 30 20:36:17 +0000 2017,Another amazing performance from @117795 #AmazonPrime order placed at 18:38 and delivered at 20:30... And I live a bit out in the sticks! #speedy ... Big thank you to the driver on this ice cold evening #Respect https://t.co/vDAw2qXs4z,73385,
2283011,663522,True,Thu Oct 19 18:30:59 +0000 2017,@116875 hola @116875 tengo un  problema con mi pedido,2283010,
2568421,115911,True,Wed Nov 08 03:17:14 +0000 2017,"@728512 Due to technical issues, we're removing today's Panda Express offer. Apologies for the inconvenience Grace. *RickK",2568420,2568422.0
1495985,AmazonHelp,False,Fri Nov 03 12:13:00 +0000 2017,"@467335 Hola Carmen, por el momento no es posible elegir el transportista para la entrega de tus pedidos pues el (1/2)",1495986,1495983.0
1195922,AmericanAir,False,Wed Oct 25 02:23:05 +0000 2017,@400145 We'd like to check on an update for you. What's the flight number?,1195923,1191912.0
1325567,AmazonHelp,False,Fri Oct 27 11:36:55 +0000 2017,"@429305 Hast du dich denn schon mal bei uns im Kundenservice gemeldet, damit die Kollegen das prüfen können? ^MS",,1325565.0
2614803,739147,True,Fri Nov 17 14:35:49 +0000 2017,@739146 @AdobeCare I’m thinking that might be a bot response.,,2614801.0
1065867,AppleSupport,False,Mon Oct 23 14:33:31 +0000 2017,@371654 We're happy to help. Where all the texts from only 1 contact or were multiple contacts included? What's the iOS version?,1065868,1065869.0
272946,181183,True,Fri Oct 06 04:03:23 +0000 2017,"So can you hook me up w a more affordable plan then? I’ve had T-Mobile since 2003, and I’m currently poor. https://t.co/RS5khDdwdo",272945,
2574232,704865,True,Thu Nov 16 20:17:54 +0000 2017,@Delta thank u for let me know your my favrote airline,2574230,2574233.0
44460,117756,True,Wed Nov 01 15:17:35 +0000 2017,@AdobeCare Too late. The import finished a while back.,44459,44461.0
1674346,509447,True,Fri Nov 03 20:32:14 +0000 2017,@115765 Love the game! But the Xbox One severs aren't the best. I really would love to keep playing but i cannot connect. Please fix this!,1674345,
1733872,523620,True,Tue Nov 07 13:27:04 +0000 2017,@AmazonHelp Thank you!,,1733871.0
564752,VirginTrains,False,Sun Dec 03 00:02:59 +0000 2017,@252299  All the information is here &gt; https://t.co/SDerTunP1B ^OL,,564753.0
390531,AmericanAir,False,Mon Oct 09 15:40:15 +0000 2017,"@208458 We know staying connected is important and there's no reason it shouldn't feel like 2017 in the clouds, as well.",390532,390533.0
2665429,447766,True,Tue Oct 31 09:01:11 +0000 2017,@SouthwestAir I can’t seem to see any of my upcoming trips on the app or website. I keep getting errors. https://t.co/qX14A2vkML,"2665428,2665430",
2070938,612459,True,Mon Oct 09 01:16:12 +0000 2017,Why nobody told me how trash @115879 Was,2070937,
666811,hulu_support,False,Tue Nov 21 03:17:42 +0000 2017,"@278897 Hi Tom! We have a dynamic guide on our website, and it's coming to more devices soon: https://t.co/xsMjztboRV. We hope this helps!",666810,666812.0
2271062,660764,True,Sat Nov 11 12:09:37 +0000 2017,@116245 not happy bought a Bosch WTW863S1GB with £100 cash back advertised on your site - Bosch now say its an illegible model ! No help from your phone line !,2271060,
1175985,AskeBay,False,Tue Oct 24 20:51:05 +0000 2017,"@396621 That’s not the experience we want for you, and we’d be happy to help! DM us your full name, email and postal code. Thanks! ^LL",,1175986.0
1476153,462709,True,Thu Nov 02 22:38:11 +0000 2017,@ChipotleTweets that shit gave me heart burn,1476155,1476152.0
865712,AmazonHelp,False,Fri Oct 13 15:29:58 +0000 2017,@323500 Please share your details in the link shared earlier and we'll get back to you. ^HN,865714,865711.0
436629,TMobileHelp,False,Tue Oct 10 17:06:42 +0000 2017,"@218696 @115913 We're here for you and want to help ensure you're good to go, Lori. Please DM us: https://t.co/cuEwtd2epS *DanKing",,436630.0
569548,British_Airways,False,Sun Dec 03 07:32:42 +0000 2017,"@253662 Hi Darren, as far as we're aware there are no shower facilities in Mexico City. There are in London when you arrive however. ^Ashleigh",569549,569546.0
922553,DellCares,False,Sat Oct 21 13:05:05 +0000 2017,@339001 can assist you better. When was the last time it was working fine? Were there any hardware/software changes made? (2/2) ^SD,"922554,922555,922556",922557.0
406891,211979,True,Mon Oct 09 22:17:54 +0000 2017,@VerizonSupport Yes everything is now working,406892,406890.0
2049422,GWRHelp,False,Wed Nov 08 06:44:30 +0000 2017,@606071 Hi Beth. I hope you enjoy your journey on one of the #GWRNewTrains :) Natalie,,2049423.0
2046270,605163,True,Wed Oct 04 17:46:43 +0000 2017,@USCellularCares The Pixel 2 was just announced by Google today.  I hope US Cellular will allow it on their network.,,2046269.0
1004446,JetBlue,False,Sat Oct 14 12:57:12 +0000 2017,@357174 @124202 ...options?  2/2 https://t.co/xSmyP7Lfyg,,1004447.0
2623999,Uber_Support,False,Mon Oct 30 22:30:00 +0000 2017,@741273 We absolutely want to follow up right away. Please send us a DM with your email address so we can connect.,2624000,2624001.0
62389,130294,True,Sun Nov 26 00:35:12 +0000 2017,Amazonで毎回思うけどダンボールでかすぎだとおもうよ。 https://t.co/rJ0iIGj1J4,62388,
1086478,377252,True,Mon Oct 23 16:01:59 +0000 2017,@XboxSupport How about why I can’t use the twitch app to stream the newest version of Minecraft,"1090305,1090306",1086477.0
160404,152951,True,Fri Nov 24 18:22:13 +0000 2017,Voy a gastar todo el dinero de mi tarjeta en @115821,160403,
1975160,584919,True,Wed Nov 01 15:14:12 +0000 2017,@SpotifyCares Hey! do you know why this album isn't accessible on Spotify UK? it's one of my favourites 😭 https://t.co/KbcT9pJ9rq,1975159,
1768137,531624,True,Tue Nov 07 21:40:27 +0000 2017,I’ve had enough. @115858 @AppleSupport @115858 @116333 @AppleSupport @115858 https://t.co/z6ILtJDSvm,"1768136,1768138",
2334167,675472,True,Mon Nov 13 04:30:42 +0000 2017,"How many people have to tag you in posts about @116062's ""12 Days of Socks"" before you have to admit you have a problem?",2334166,
907346,AppleSupport,False,Tue Oct 10 14:36:00 +0000 2017,@335461 Hey there! Let's look into this together. Could you tell us which iPhone and iOS version you're using?,907347,907348.0
102016,138361,True,Thu Nov 30 20:29:22 +0000 2017,"@MicrosoftHelps Cool, is there a way that the page in Windows store that has the app Paint 3D be updated? The page has been looking the same ever since. Because, I would like to know what’s new when Paint 3D gets updated. #paint3d #microsoft.",,102015.0
2035482,AppleSupport,False,Tue Nov 07 18:59:29 +0000 2017,"@601782 We're here to assist. To start, send us a DM including which iPhone model you're using and we'll continue together from there: https://t.co/GDrqU22YpT",,2035483.0
39256,marksandspencer,False,Wed Nov 22 19:49:50 +0000 2017,"@124586 If you still have the object &amp; packaging, we'd be grateful if you could keep hold of these, so we can fully investigate. 2/2",,39255.0
1998807,comcastcares,False,Thu Nov 02 20:03:05 +0000 2017,"@591005 I am happy to look into this for you. Can you send a DM with your address and phone number, so I can locate your account and assist? - Noah",1998808,1998809.0
799470,449531,True,Mon Oct 16 17:17:03 +0000 2017,@SouthwestAir But will you serve POG on flights?,1417742,799414.0
2682895,AskPlayStation,False,Sun Nov 19 15:09:16 +0000 2017,@754673 Please follow us via Twitter and let us know so we can send you a DM with further instructions. Thanks!,2682896,2682897.0
1707613,330020,True,Tue Oct 17 17:34:16 +0000 2017,@GWRHelp your train company just tried to dispatch a train WITHOUT a driver. #fail #gwrfail #embarrassing,1707611,
2613162,475249,True,Fri Nov 17 13:12:42 +0000 2017,@AmazonHelp Lo que entiendo es si esta en reparto aun porque fijas nueva fecha de entrega https://t.co/6yX95XPb4x,2613165,2613161.0
242295,Uber_Support,False,Thu Oct 05 13:54:00 +0000 2017,@173556 We hope everyone is ok. Please DM us your email address so we can follow up immediately.,,242296.0
1865549,SpotifyCares,False,Fri Oct 20 17:16:00 +0000 2017,"@557355 Hey there, help's here! Can you DM us your account's username and email address? We'll take a look backstage 🙂 /CG https://t.co/ldFdZRiNAt",,1865550.0
1684077,511810,True,Mon Nov 06 03:59:42 +0000 2017,"@AskPlayStation no puedo iniciar sesión en ps3, ¿Hay algún problema con los servidores?",1684076,
1177675,AskPlayStation,False,Wed Oct 25 20:24:27 +0000 2017,@396987 Totally understand. Please check your DM's for further instructions.,,1177674.0
2866018,796036,True,Tue Nov 28 00:27:08 +0000 2017,Eae @115821 tira meu pedido do pendente carai,2866017,
450242,SouthwestAir,False,Thu Nov 30 21:19:09 +0000 2017,@221721 We're excited to have ya'll onboard with us today! ^NC,,450243.0
548769,247724,True,Sun Dec 03 00:22:22 +0000 2017,@Tesco Thanks for reply. That's what I feared. Luckily I can't sleep tonight &amp; have just grabbed a slot for 23rd Dec! #snoozeyoulose #winner 😊,548771,548768.0
787201,AmazonHelp,False,Thu Oct 12 10:02:31 +0000 2017,@199513 Sorry about that. Kindly get in touch with us here: https://t.co/KsvVzHyJip and we’ll be glad to help you. ^AG,787202,787203.0
1901315,205408,True,Tue Oct 24 00:31:10 +0000 2017,@Ask_Spectrum do I have to call to find out why my dvr isn’t working?,1901314,
1100491,379641,True,Sat Nov 25 18:02:33 +0000 2017,Come on Amazon... Where is my TV!,1100490,
906410,335205,True,Fri Oct 13 18:40:35 +0000 2017,"@DellCares I ordered a laptop, paid for overnight delivery and it’s no where to be found. Trust me, you don’t want to screw this up.","906409,906411",
805544,311954,True,Thu Oct 12 17:38:31 +0000 2017,"@AmazonHelp ur attempted delivery claims Mr. Parcel was closed at 1135 am. They R open 9 - 5. ""Mr. Parcel"" is in the delivery address.","805542,805545",805546.0
1050661,368295,True,Fri Oct 13 18:11:12 +0000 2017,So @115993 took $23 out of my account and it's not showing me why anywhere. I'm so mad!,1050658,
1485539,ChipotleTweets,False,Fri Nov 03 03:58:54 +0000 2017,@464977 That's pretty cool. -AC,,1485540.0
2163666,635241,True,Thu Nov 09 07:27:54 +0000 2017,@CoxHelp my online light isnt on. I have no connection to any of my devices. Reset the router multiple times. What do I do now?,2163665,
671984,280316,True,Sat Oct 28 03:46:48 +0000 2017,@115817 missing a 🍷 delivery bc hubs had 2 leave suddenly. I scheduled will call pick up BUT my driver made a 2nd trip 2 my 🏡 2day #savedme #ty,671983,
2975661,820667,True,Thu Nov 30 02:53:14 +0000 2017,@115858 hey do you think you can update the #Iphones again that way the BRIGHTNESS on your phone DOESNT go AUTOMATIC!! Trying to SAVE my BATTERY here.,2975659,
1473498,462045,True,Fri Nov 03 01:25:44 +0000 2017,Impromptu date night thanks to @AmericanAir and @118818 #MilesMakeMemories https://t.co/ZYJpcMFIQG,"1473497,1473499",
2979350,821681,True,Thu Nov 16 18:44:09 +0000 2017,"Update: they still haven't fixed this.  I sent them my shit in August, it's now November.  What the hell, @AskPayPal https://t.co/CgyAPiMr46",2979349,
1763361,Uber_Support,False,Tue Nov 07 20:53:28 +0000 2017,@427480 We take this very seriously. Please send us a DM with your email address so we can connect ASAP.,,1763362.0
2632193,TacoBellTeam,False,Fri Nov 17 18:16:59 +0000 2017,@743226 Tell us what happened. DM us. https://t.co/FUsmRWStIs,,2632194.0
1404925,446628,True,Sat Oct 28 17:58:23 +0000 2017,"@446629 @Tesco Ah ok, that's cool cheers 👍🏻👍🏻","1404923,1404926",1404927.0
1445979,MicrosoftHelps,False,Thu Nov 02 15:53:53 +0000 2017,@455538 Hello. We want to make sure everything is good on your end. Feel free to update us anytime.,,1445980.0
1249813,338616,True,Thu Oct 26 02:09:49 +0000 2017,"I can't remember the last time my @SouthwestAir flight wasn't delayed, late, or cancelled... #theseairlinessuck #southwest",1249812,
1283601,420262,True,Thu Oct 26 17:04:58 +0000 2017,will someone please sponsor my trip to @ChipotleTweets ? i go there too much cause all my classes are at lunch time,1283598,
2119380,AppleSupport,False,Wed Nov 08 15:01:31 +0000 2017,@624568 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,2119381,2119382.0
1922113,572198,True,Fri Oct 27 02:52:41 +0000 2017,@Ask_Spectrum I have no service at home. WTF is going on.,1922112,
233346,171544,True,Thu Oct 05 10:55:01 +0000 2017,"@Safaricom_Care Hi, do you offer an API on USSD integration?",233345,
1708620,204354,True,Mon Nov 06 21:34:43 +0000 2017,Amazonのプライム会員どうしよｗ迷う！4000円は…,1708619,
2599279,comcastcares,False,Fri Nov 17 05:45:08 +0000 2017,@670928 I want to help you with France24. Can you tell me exactly what happens when you try to access? -KJ,,2599280.0
1620477,169479,True,Tue Oct 24 15:31:57 +0000 2017,@174348  https://t.co/LFvOnmG0Sd,1620476,1620478.0
1630392,TMobileHelp,False,Sun Nov 05 19:31:59 +0000 2017,@499019 Help is here!  Send me a DM so I can assist!  https://t.co/vuTPc7Xx7T *TraceyFoster,,1630393.0
2166013,AldiUK,False,Thu Nov 09 17:22:30 +0000 2017,"@635723 Thanks for letting us know, Anna. We'll make sure that your tweet is passed on to the team here.",,2166011.0
500128,AskTarget,False,Fri Dec 01 19:16:35 +0000 2017,"@234465 Hi Tina - Thank you for sending the store location. This helps us to get the information to the correct store, so they know how this impacted your shopping experience with us. We appreciate you being a valued Target guest. Let us know if you have any other questions or feedback.",,500129.0
2684525,SW_Help,False,Mon Nov 13 10:56:51 +0000 2017,"@755028 Hi, glad to hear that you got your phone back :) ^AW",,2684526.0
2861463,AmericanAir,False,Mon Nov 27 22:25:00 +0000 2017,"@794934 We're sorry for the delay, we do our very best to make quick and informative decisions. We see a departure time of 1:10p.",2861462,
205721,164744,True,Thu Oct 12 00:51:25 +0000 2017,"@AmazonHelp I tried this, please send positive vibes my way guys",205723,205720.0
186532,Delta,False,Wed Oct 04 20:25:49 +0000 2017,@159872 Point of purchase has nothing to do with seat assignments. Only the fare would make a difference.  *AST,,186531.0
2052290,606934,True,Thu Oct 05 22:54:08 +0000 2017,How long is the wait to get out of San Juan PR?  #jetblue,2052289,
744534,298029,True,Fri Oct 06 23:47:15 +0000 2017,@AmericanAir Anytime.  Thanks for taking care of us.  Crossing fingers the attendant shows up on time!  Now if only I could get some tea.... ;),,744533.0
1778886,534471,True,Wed Nov 08 00:56:50 +0000 2017,"@AskTarget Nonono keep it, it’s beautiful 😍😂",,1778885.0
759769,AmazonHelp,False,Wed Oct 11 19:55:34 +0000 2017,@301539 Here's the list of the iPhone 8 contest winners: https://t.co/MGupOOYvHT ^MA,,759770.0
439954,118422,True,Wed Oct 11 23:00:24 +0000 2017,@airtel_care Welcome. ^Jamo,439955,439953.0
354986,200374,True,Wed Nov 01 21:34:38 +0000 2017,@SouthwestAir I filed an incident report but my luggage w/ all my clothes &amp; bridesmaid dress for my brother’s wedding is lost. Help? 😫,"354985,354987",
1952785,531834,True,Sun Oct 29 15:20:44 +0000 2017,"@Tesco Hehe, bet the ranging team would love to see that on a feedback report...","1952783,1952786",1952787.0
824291,hulu_support,False,Sun Oct 08 21:11:43 +0000 2017,"@203118 Sorry! We may experience long wait times on occasion, so we appreciate your patience. We followed up here: https://t.co/7Kum38urJT",,824292.0
2664018,AmazonHelp,False,Sun Nov 26 22:13:29 +0000 2017,@150001 I'm sorry to hear about this! Authorisations are typically held for 3-5 business days. You can find more information on authorisations here: https://t.co/VlZeFx1V9r ^JS,"2664019,2664020",2664021.0
691898,653525,True,Tue Nov 07 15:56:28 +0000 2017,@ATVIAssist Not working thooooo https://t.co/5MiKY9s7XN,2241481,691785.0
2596030,735058,True,Fri Nov 17 02:46:22 +0000 2017,@115940 my marketing students and I have some thoughts on how to improve your platform,2596029,
642009,AppleSupport,False,Wed Nov 22 20:38:00 +0000 2017,@272363 Thanks for reaching out again so we can help. DM the country or region where you are currently located to get started. https://t.co/GDrqU22YpT,,642010.0
58888,127950,True,Wed Nov 01 20:38:35 +0000 2017,@Uber_Support I got this email no email this morning at 10am https://t.co/MKrClpXHMX,,58887.0
831574,AmazonHelp,False,Fri Oct 13 04:48:25 +0000 2017,@256565 I'm sorry for the delay. I'd like to look into the issue and set things right. Kindly provide your 1/2 ^SH,,831573.0
2433173,AmericanAir,False,Tue Nov 14 21:31:37 +0000 2017,"@698276 We'll have basic beverages such as water, coffee, and juice but it'll be very limited. Please be sure to bring snacks on board.",,2433174.0
1313165,TMobileHelp,False,Fri Oct 27 06:33:28 +0000 2017,"@426812 Hey there, Alejandro! Send over a DM and let's check on that pricing for you! We are happy to assist! *BrookeK",,317035.0
2536834,721647,True,Mon Nov 20 23:36:17 +0000 2017,@UPSHelp My parcel is showing as delivered and it's not in my post box! I cannot get in contacts with customer service any other way!,2536833,
1845713,507313,True,Mon Nov 06 13:05:33 +0000 2017,@216188 Not to mention the £1000 voucher emails from @marksandspencer  &amp; @285,"1845712,1845714",1845715.0
1228438,VerizonSupport,False,Wed Oct 25 20:04:25 +0000 2017,"@408193 We can't have you feeling that way, Andre.  What seems to be going on that we can help with? ^BCW",1228439,1228440.0
2178595,638518,True,Thu Nov 09 15:17:59 +0000 2017,@GreggsOfficial None in the oven mate. Or any signs saying they were on sale,2178597,2178594.0
1078493,Delta,False,Sun Oct 15 01:43:29 +0000 2017,"@285225 I had to take the waitlists out to get it to work. Now that you're checked in, I can put them back in. *HWG","1078495,1078496",1078490.0
2280300,662893,True,Sat Nov 11 16:44:39 +0000 2017,@122986 @125607  @AppleSupport مرت 24 ساعه والايفون يحدث  ./كم يستغرق تحديث  النظام في اجهزتكم ؟ https://t.co/1bXAl82h91,2280299,
2053002,180815,True,Fri Oct 06 00:32:54 +0000 2017,@115858 @AppleSupport I tried to update my phone but it won't even start back up.. it was fine before this... why. https://t.co/5MN7Z65PVc,2053001,
1157694,AskPapaJohns,False,Tue Oct 24 16:06:50 +0000 2017,@392326 We're sorry this happened! Please DM us the store you work for and what happened. Thanks!,,1157695.0
172369,Tesco,False,Fri Nov 24 22:34:31 +0000 2017,"@156280 In the meantime, if you place an order that qualifies for the discount then we would be able to refund the discount back to your payment card. 2/3",,172365.0
2119795,VirginTrains,False,Thu Oct 19 06:10:09 +0000 2017,@383721 Now that's set up goals right there 😍 ^MW,2119796,2119797.0
1968054,386362,True,Fri Nov 10 10:52:55 +0000 2017,"@AzureSupport Hi we are still seeing the issue to not to get access and refresh token from Azure oauth2/token endpoint using any client scripting language (jQuery, Ajax, JavaScript etc...) Please help us in this regards....",1968055,1968053.0
1828185,386807,True,Tue Oct 17 14:15:36 +0000 2017,@AppleSupport Thanks for the response. I have given a detailed description of the issue in PM. Please read that and let me know if it can be fixed.,,1828184.0
2460772,AmazonHelp,False,Wed Nov 15 08:01:30 +0000 2017,"@197814 That's quite a remark, can you please let us know about what went wrong? ^SI",2460773,2460767.0
1364528,UPSHelp,False,Fri Oct 27 21:10:34 +0000 2017,@437701 Please DM us your tracking and contact number via the link so we can look into this for you. ^CH https://t.co/wKJHDXWGRQ,1364529,1364530.0
2347678,AppleSupport,False,Mon Nov 13 16:33:01 +0000 2017,@383781 We're here to help. Let's meet up in DM and discuss it. https://t.co/GDrqU22YpT,,2347679.0
1700876,AppleSupport,False,Mon Nov 06 21:22:01 +0000 2017,@515749 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,,1700877.0
2328694,AzureSupport,False,Mon Nov 13 05:53:03 +0000 2017,@674316 We are investigating this and will have a response for you shortly. ^MM,2328693,2328695.0
407,McDonalds,False,Tue Oct 31 22:14:00 +0000 2017,@115808 It’s getting all sorts of saucy over here this #Halloween. #TrickorTweet https://t.co/aNlYZYvL1U,,408.0
1314195,330689,True,Fri Oct 27 07:04:06 +0000 2017,Thanks @115911 for not calling me at 2 am as promised now I have to wait on hold for awhile.,1314192,
1223247,130878,True,Thu Nov 02 10:26:14 +0000 2017,"@AmazonHelp This is just 2 reviews?  I have had every single review removed?  I don't understand why?  I followed your guidelines,  u approved it? ?",,1223237.0
2450351,SouthwestAir,False,Sun Oct 29 16:37:44 +0000 2017,@702246 Now that's a silver lining! ^CD,,2450352.0
2059605,AppleSupport,False,Sat Oct 07 12:56:28 +0000 2017,"@609122 We're here to help. Do other apps, like Spotify or Apple Music, work as expected with that function on? Let us know in DM. https://t.co/GDrqU22YpT",,2059606.0
1901109,AmericanAir,False,Tue Oct 24 01:44:37 +0000 2017,"@566550 We're very sorry for this, Jeffrey. We see that you've discussed this with an airport agent. Please DM us if you still need assistance.",,1901110.0
956654,SouthwestAir,False,Sat Oct 21 21:52:33 +0000 2017,@346988 That's what we're here for! Thanks so much for your patience today. We'll keep our fingers crossed that you depart soon. ^RR,,956655.0
2893960,802050,True,Tue Nov 28 12:46:34 +0000 2017,"Hi @Tesco 
Bought a Marshall Paw Patrol fire fighting vehicle from your Bexhill store. Didn’t check price at till. I bought it based on your online price.
Why did I pay twice your online price, please?

https://t.co/jjLQfMuGrb https://t.co/PhfpTi01sZ",2893958,
2105367,SpotifyCares,False,Wed Nov 08 12:50:24 +0000 2017,"@621445 Hey! We’d love to have all of their stuff available, but we have some info about content here: https://t.co/0i8GpimuDa /MU",2105368,2105369.0
1603055,312998,True,Tue Oct 17 08:43:59 +0000 2017,@AldiUK same request again. Thanks,1603054,
2256493,657193,True,Fri Nov 10 22:53:57 +0000 2017,@117830 how have I️ paid u $400 in 2 months and my bill is still $400?,2256492,
2176433,AppleSupport,False,Thu Oct 19 12:27:00 +0000 2017,@637996 Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this together. https://t.co/GDrqU22YpT,2176434,2176435.0
1742922,SpotifyCares,False,Tue Nov 07 16:49:34 +0000 2017,"@525730 2: over to Your Library &gt; Settings &gt; About. While you're at it, could you also DM us your account's email address? /AU https://t.co/ldFdZRiNAt",,1742920.0
1046674,367413,True,Mon Oct 23 10:47:33 +0000 2017,@AmazonHelp Very disappointed with my booked product because your had cancelled without any issue against the ORDER # 407-2812594-8809905,"1046673,1046675",
769481,303725,True,Wed Oct 11 23:02:16 +0000 2017,"@ChipotleTweets Warrenton, Va. 
Queso was 👌🏻though",769483,769480.0
1668694,airtel_care,False,Mon Nov 06 12:14:16 +0000 2017,"@508142 Hello @508142, yes Please. To roll over your data bundle, you may activate a similar data bundle to add up to your previous",,1668695.0
159524,AmazonHelp,False,Thu Nov 23 18:17:28 +0000 2017,@152723 Can you screenshot of the offer so we can look into this with a specialist? ^DJ,,159523.0
1253307,413997,True,Mon Oct 30 05:33:04 +0000 2017,"@AmazonHelp I will post each email, it's my property, you should not any problem with that.",,1253306.0
407403,AdobeCare,False,Mon Oct 09 21:54:53 +0000 2017,"@212114 Is the link working today or are you still encountering the same issue, Jason? ^Wren",407404,407405.0
1710654,AppleSupport,False,Mon Nov 06 19:02:27 +0000 2017,@518226 Reach out to us via DM and let us know what's going on. We may be able to help resolve your issue. https://t.co/GDrqU22YpT,1710655,1710656.0
